"GRID_TYPE" "GAME_ID" "GAME_EVENT_ID" "PLAYER_ID" "PLAYER_NAME" "TEAM_ID" "TEAM_NAME" "PERIOD" "MINUTES_REMAINING" "SECONDS_REMAINING" "EVENT_TYPE" "ACTION_TYPE" "SHOT_TYPE" "SHOT_ZONE_BASIC" "SHOT_ZONE_AREA" "SHOT_ZONE_RANGE" "SHOT_DISTANCE" "LOC_X" "LOC_Y" "SHOT_ATTEMPTED_FLAG" "SHOT_MADE_FLAG" "GAME_DATE" "HTM" "VTM"
"94" "Shot Chart Detail" "0021400095" "28" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "1" "8" "42" "Missed Shot" "Jump Shot" "3PT Field Goal" "Above the Break 3" "Left Side Center(LC)" "24+ ft." 26 -105 238 "1" "0" "20141109" "PHX" "GSW"
"95" "Shot Chart Detail" "0021400095" "47" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "1" "6" "49" "Missed Shot" "Jump Shot" "2PT Field Goal" "Mid-Range" "Left Side Center(LC)" "16-24 ft." 21 -101 189 "1" "0" "20141109" "PHX" "GSW"
"96" "Shot Chart Detail" "0021400095" "53" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "1" "6" "34" "Made Shot" "Jump Shot" "3PT Field Goal" "Right Corner 3" "Right Side(R)" "24+ ft." 23 233 -10 "1" "1" "20141109" "PHX" "GSW"
"97" "Shot Chart Detail" "0021400095" "68" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "1" "4" "57" "Missed Shot" "Jump Shot" "3PT Field Goal" "Above the Break 3" "Left Side Center(LC)" "24+ ft." 25 -128 217 "1" "0" "20141109" "PHX" "GSW"
"98" "Shot Chart Detail" "0021400095" "172" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "2" "6" "42" "Missed Shot" "Jump Shot" "2PT Field Goal" "Mid-Range" "Left Side(L)" "8-16 ft." 8 -86 4 "1" "0" "20141109" "PHX" "GSW"
"99" "Shot Chart Detail" "0021400095" "184" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "2" "5" "39" "Made Shot" "Jump Shot" "3PT Field Goal" "Left Corner 3" "Left Side(L)" "24+ ft." 23 -231 22 "1" "1" "20141109" "PHX" "GSW"
"100" "Shot Chart Detail" "0021400095" "208" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "2" "3" "41" "Made Shot" "Finger Roll Layup Shot" "2PT Field Goal" "Restricted Area" "Center(C)" "Less Than 8 ft." 3 28 14 "1" "1" "20141109" "PHX" "GSW"
"101" "Shot Chart Detail" "0021400095" "218" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "2" "2" "48" "Made Shot" "Jump Shot" "3PT Field Goal" "Above the Break 3" "Left Side Center(LC)" "24+ ft." 24 -84 230 "1" "1" "20141109" "PHX" "GSW"
"102" "Shot Chart Detail" "0021400095" "220" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "2" "2" "39" "Made Shot" "Driving Reverse Layup Shot" "2PT Field Goal" "Restricted Area" "Center(C)" "Less Than 8 ft." 0 1 3 "1" "1" "20141109" "PHX" "GSW"
"103" "Shot Chart Detail" "0021400095" "236" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "2" "1" "38" "Missed Shot" "Step Back Jump shot" "3PT Field Goal" "Above the Break 3" "Center(C)" "24+ ft." 24 17 242 "1" "0" "20141109" "PHX" "GSW"
"104" "Shot Chart Detail" "0021400095" "264" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "3" "11" "44" "Missed Shot" "Jump Shot" "3PT Field Goal" "Above the Break 3" "Center(C)" "24+ ft." 25 6 251 "1" "0" "20141109" "PHX" "GSW"
"105" "Shot Chart Detail" "0021400095" "263" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "3" "11" "33" "Made Shot" "Driving Layup Shot" "2PT Field Goal" "Restricted Area" "Center(C)" "Less Than 8 ft." 0 -7 3 "1" "1" "20141109" "PHX" "GSW"
"106" "Shot Chart Detail" "0021400095" "286" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "3" "9" "20" "Missed Shot" "Jump Shot" "2PT Field Goal" "Mid-Range" "Left Side Center(LC)" "16-24 ft." 17 -73 157 "1" "0" "20141109" "PHX" "GSW"
"107" "Shot Chart Detail" "0021400095" "455" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "4" "8" "45" "Made Shot" "Running Jump Shot" "2PT Field Goal" "In The Paint (Non-RA)" "Center(C)" "8-16 ft." 11 -30 112 "1" "1" "20141109" "PHX" "GSW"
"108" "Shot Chart Detail" "0021400095" "463" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "4" "7" "52" "Missed Shot" "Jump Shot" "3PT Field Goal" "Above the Break 3" "Center(C)" "24+ ft." 24 54 241 "1" "0" "20141109" "PHX" "GSW"
"109" "Shot Chart Detail" "0021400095" "467" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "4" "7" "29" "Made Shot" "Driving Jump shot" "2PT Field Goal" "Restricted Area" "Center(C)" "Less Than 8 ft." 3 29 12 "1" "1" "20141109" "PHX" "GSW"
"110" "Shot Chart Detail" "0021400095" "480" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "4" "6" "16" "Missed Shot" "Jump Shot" "3PT Field Goal" "Above the Break 3" "Center(C)" "24+ ft." 24 42 242 "1" "0" "20141109" "PHX" "GSW"
"111" "Shot Chart Detail" "0021400095" "526" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "4" "2" "40" "Missed Shot" "Jump Shot" "2PT Field Goal" "Mid-Range" "Right Side Center(RC)" "16-24 ft." 20 124 157 "1" "0" "20141109" "PHX" "GSW"
"112" "Shot Chart Detail" "0021400108" "22" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "1" "9" "28" "Missed Shot" "Pullup Jump shot" "3PT Field Goal" "Above the Break 3" "Center(C)" "24+ ft." 26 17 260 "1" "0" "20141111" "GSW" "SAS"
"113" "Shot Chart Detail" "0021400108" "25" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "1" "9" "10" "Made Shot" "Running Bank shot" "2PT Field Goal" "Mid-Range" "Right Side(R)" "8-16 ft." 11 88 80 "1" "1" "20141111" "GSW" "SAS"
"114" "Shot Chart Detail" "0021400108" "56" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "1" "5" "34" "Missed Shot" "Jump Shot" "2PT Field Goal" "Restricted Area" "Center(C)" "Less Than 8 ft." 3 26 22 "1" "0" "20141111" "GSW" "SAS"
"115" "Shot Chart Detail" "0021400108" "73" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "1" "3" "16" "Made Shot" "Driving Finger Roll Layup Shot" "2PT Field Goal" "Restricted Area" "Center(C)" "Less Than 8 ft." 1 -8 7 "1" "1" "20141111" "GSW" "SAS"
"116" "Shot Chart Detail" "0021400108" "76" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "1" "2" "44" "Made Shot" "Running Bank shot" "2PT Field Goal" "In The Paint (Non-RA)" "Center(C)" "Less Than 8 ft." 4 10 39 "1" "1" "20141111" "GSW" "SAS"
"117" "Shot Chart Detail" "0021400108" "86" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "1" "2" "7" "Missed Shot" "Jump Shot" "3PT Field Goal" "Above the Break 3" "Right Side Center(RC)" "24+ ft." 28 152 242 "1" "0" "20141111" "GSW" "SAS"
"118" "Shot Chart Detail" "0021400108" "216" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "2" "3" "41" "Missed Shot" "Jump Shot" "3PT Field Goal" "Left Corner 3" "Left Side(L)" "24+ ft." 23 -237 6 "1" "0" "20141111" "GSW" "SAS"
"119" "Shot Chart Detail" "0021400108" "250" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "3" "11" "1" "Made Shot" "Driving Finger Roll Layup Shot" "2PT Field Goal" "Restricted Area" "Center(C)" "Less Than 8 ft." 2 -10 20 "1" "1" "20141111" "GSW" "SAS"
"120" "Shot Chart Detail" "0021400108" "261" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "3" "9" "23" "Made Shot" "Floating Jump shot" "2PT Field Goal" "Mid-Range" "Left Side Center(LC)" "16-24 ft." 17 -109 143 "1" "1" "20141111" "GSW" "SAS"
"121" "Shot Chart Detail" "0021400108" "264" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "3" "8" "52" "Missed Shot" "Pullup Jump shot" "3PT Field Goal" "Above the Break 3" "Right Side Center(RC)" "24+ ft." 28 182 219 "1" "0" "20141111" "GSW" "SAS"
"122" "Shot Chart Detail" "0021400108" "287" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "3" "6" "35" "Made Shot" "Driving Finger Roll Layup Shot" "2PT Field Goal" "Restricted Area" "Center(C)" "Less Than 8 ft." 0 6 4 "1" "1" "20141111" "GSW" "SAS"
"123" "Shot Chart Detail" "0021400108" "308" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "3" "5" "1" "Made Shot" "Step Back Jump shot" "2PT Field Goal" "Mid-Range" "Left Side(L)" "8-16 ft." 9 -92 36 "1" "1" "20141111" "GSW" "SAS"
"124" "Shot Chart Detail" "0021400108" "310" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "3" "4" "25" "Missed Shot" "Step Back Jump shot" "3PT Field Goal" "Above the Break 3" "Center(C)" "24+ ft." 27 -15 272 "1" "0" "20141111" "GSW" "SAS"
"125" "Shot Chart Detail" "0021400108" "314" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "3" "3" "51" "Missed Shot" "Jump Shot" "2PT Field Goal" "Restricted Area" "Center(C)" "Less Than 8 ft." 3 0 37 "1" "0" "20141111" "GSW" "SAS"
"126" "Shot Chart Detail" "0021400108" "426" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "4" "5" "53" "Missed Shot" "Floating Jump shot" "2PT Field Goal" "Mid-Range" "Right Side(R)" "8-16 ft." 10 91 42 "1" "0" "20141111" "GSW" "SAS"
"127" "Shot Chart Detail" "0021400108" "435" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "4" "5" "16" "Missed Shot" "Step Back Jump shot" "3PT Field Goal" "Above the Break 3" "Center(C)" "24+ ft." 25 34 254 "1" "0" "20141111" "GSW" "SAS"
"128" "Shot Chart Detail" "0021400108" "444" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "4" "4" "14" "Missed Shot" "Floating Jump shot" "2PT Field Goal" "Mid-Range" "Left Side Center(LC)" "16-24 ft." 18 -108 154 "1" "0" "20141111" "GSW" "SAS"
"129" "Shot Chart Detail" "0021400108" "481" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "4" "0" "49" "Missed Shot" "Pullup Jump shot" "3PT Field Goal" "Above the Break 3" "Left Side Center(LC)" "24+ ft." 31 -182 252 "1" "0" "20141111" "GSW" "SAS"
"130" "Shot Chart Detail" "0021400121" "5" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "1" "11" "21" "Made Shot" "Step Back Jump shot" "2PT Field Goal" "Mid-Range" "Right Side Center(RC)" "16-24 ft." 20 94 187 "1" "1" "20141113" "GSW" "BKN"
"131" "Shot Chart Detail" "0021400121" "78" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "1" "3" "34" "Missed Shot" "Pullup Jump shot" "3PT Field Goal" "Left Corner 3" "Left Side(L)" "24+ ft." 23 -232 26 "1" "0" "20141113" "GSW" "BKN"
"132" "Shot Chart Detail" "0021400121" "220" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "2" "3" "22" "Missed Shot" "Turnaround Fadeaway shot" "2PT Field Goal" "Mid-Range" "Right Side(R)" "16-24 ft." 16 154 71 "1" "0" "20141113" "GSW" "BKN"
"133" "Shot Chart Detail" "0021400121" "279" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "3" "11" "39" "Made Shot" "Pullup Jump shot" "3PT Field Goal" "Above the Break 3" "Right Side Center(RC)" "24+ ft." 24 222 108 "1" "1" "20141113" "GSW" "BKN"
"134" "Shot Chart Detail" "0021400121" "290" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "3" "10" "13" "Missed Shot" "Jump Shot" "3PT Field Goal" "Above the Break 3" "Left Side Center(LC)" "24+ ft." 26 -166 206 "1" "0" "20141113" "GSW" "BKN"
"135" "Shot Chart Detail" "0021400121" "346" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "3" "5" "8" "Made Shot" "Driving Reverse Layup Shot" "2PT Field Goal" "Restricted Area" "Center(C)" "Less Than 8 ft." 0 2 9 "1" "1" "20141113" "GSW" "BKN"
"136" "Shot Chart Detail" "0021400121" "357" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "3" "3" "31" "Made Shot" "Pullup Jump shot" "3PT Field Goal" "Right Corner 3" "Right Side(R)" "24+ ft." 23 237 15 "1" "1" "20141113" "GSW" "BKN"
"137" "Shot Chart Detail" "0021400121" "423" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "4" "9" "39" "Missed Shot" "Pullup Jump shot" "3PT Field Goal" "Above the Break 3" "Right Side Center(RC)" "24+ ft." 28 177 217 "1" "0" "20141113" "GSW" "BKN"
"138" "Shot Chart Detail" "0021400121" "438" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "4" "8" "50" "Made Shot" "Driving Layup Shot" "2PT Field Goal" "Restricted Area" "Center(C)" "Less Than 8 ft." 1 10 17 "1" "1" "20141113" "GSW" "BKN"
"139" "Shot Chart Detail" "0021400121" "445" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "4" "7" "53" "Missed Shot" "Jump Shot" "2PT Field Goal" "Mid-Range" "Right Side(R)" "16-24 ft." 21 193 105 "1" "0" "20141113" "GSW" "BKN"
"140" "Shot Chart Detail" "0021400121" "454" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "4" "6" "27" "Missed Shot" "Pullup Jump shot" "3PT Field Goal" "Above the Break 3" "Center(C)" "24+ ft." 26 -64 255 "1" "0" "20141113" "GSW" "BKN"
"141" "Shot Chart Detail" "0021400121" "462" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "4" "5" "31" "Made Shot" "Pullup Jump shot" "3PT Field Goal" "Above the Break 3" "Right Side Center(RC)" "24+ ft." 27 163 217 "1" "1" "20141113" "GSW" "BKN"
"142" "Shot Chart Detail" "0021400140" "2" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "1" "11" "46" "Missed Shot" "Pullup Jump shot" "3PT Field Goal" "Above the Break 3" "Right Side Center(RC)" "24+ ft." 26 89 246 "1" "0" "20141115" "GSW" "CHA"
"143" "Shot Chart Detail" "0021400140" "30" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "1" "7" "44" "Missed Shot" "Step Back Jump shot" "3PT Field Goal" "Above the Break 3" "Left Side Center(LC)" "24+ ft." 26 -166 206 "1" "0" "20141115" "GSW" "CHA"
"144" "Shot Chart Detail" "0021400140" "40" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "1" "6" "32" "Made Shot" "Running Bank shot" "2PT Field Goal" "Mid-Range" "Left Side(L)" "16-24 ft." 17 -158 86 "1" "1" "20141115" "GSW" "CHA"
"145" "Shot Chart Detail" "0021400140" "63" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "1" "4" "3" "Made Shot" "Step Back Jump shot" "2PT Field Goal" "Mid-Range" "Left Side(L)" "16-24 ft." 18 -166 83 "1" "1" "20141115" "GSW" "CHA"
"146" "Shot Chart Detail" "0021400140" "65" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "1" "3" "39" "Made Shot" "Pullup Jump shot" "2PT Field Goal" "Mid-Range" "Left Side Center(LC)" "16-24 ft." 19 -136 142 "1" "1" "20141115" "GSW" "CHA"
"147" "Shot Chart Detail" "0021400140" "76" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "1" "2" "34" "Missed Shot" "Jump Shot" "3PT Field Goal" "Above the Break 3" "Left Side Center(LC)" "24+ ft." 27 -183 205 "1" "0" "20141115" "GSW" "CHA"
"148" "Shot Chart Detail" "0021400140" "80" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "1" "2" "15" "Missed Shot" "Jump Shot" "2PT Field Goal" "In The Paint (Non-RA)" "Center(C)" "8-16 ft." 10 0 107 "1" "0" "20141115" "GSW" "CHA"
"149" "Shot Chart Detail" "0021400140" "196" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "2" "4" "24" "Made Shot" "Driving Layup Shot" "2PT Field Goal" "Restricted Area" "Center(C)" "Less Than 8 ft." 1 -10 4 "1" "1" "20141115" "GSW" "CHA"
"150" "Shot Chart Detail" "0021400140" "216" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "2" "2" "42" "Made Shot" "Pullup Jump shot" "3PT Field Goal" "Above the Break 3" "Left Side Center(LC)" "24+ ft." 25 -224 129 "1" "1" "20141115" "GSW" "CHA"
"151" "Shot Chart Detail" "0021400140" "225" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "2" "1" "23" "Made Shot" "Pullup Jump shot" "3PT Field Goal" "Above the Break 3" "Left Side Center(LC)" "24+ ft." 28 -166 230 "1" "1" "20141115" "GSW" "CHA"
"152" "Shot Chart Detail" "0021400140" "246" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "3" "11" "33" "Missed Shot" "Jump Shot" "2PT Field Goal" "Mid-Range" "Right Side Center(RC)" "16-24 ft." 18 135 129 "1" "0" "20141115" "GSW" "CHA"
"153" "Shot Chart Detail" "0021400140" "299" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "3" "6" "30" "Missed Shot" "Pullup Jump shot" "2PT Field Goal" "Mid-Range" "Right Side Center(RC)" "16-24 ft." 19 141 140 "1" "0" "20141115" "GSW" "CHA"
"154" "Shot Chart Detail" "0021400140" "324" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "3" "4" "59" "Made Shot" "Reverse Layup Shot" "2PT Field Goal" "Restricted Area" "Center(C)" "Less Than 8 ft." 2 13 17 "1" "1" "20141115" "GSW" "CHA"
"155" "Shot Chart Detail" "0021400140" "333" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "3" "4" "23" "Missed Shot" "Step Back Jump shot" "2PT Field Goal" "Mid-Range" "Left Side(L)" "16-24 ft." 21 -210 31 "1" "0" "20141115" "GSW" "CHA"
"156" "Shot Chart Detail" "0021400140" "390" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "3" "0" "0" "Made Shot" "Pullup Jump shot" "3PT Field Goal" "Above the Break 3" "Center(C)" "24+ ft." 26 -32 266 "1" "1" "20141115" "GSW" "CHA"
"157" "Shot Chart Detail" "0021400145" "17" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "1" "9" "38" "Missed Shot" "Jump Shot" "2PT Field Goal" "Mid-Range" "Left Side Center(LC)" "16-24 ft." 22 -119 190 "1" "0" "20141116" "LAL" "GSW"
"158" "Shot Chart Detail" "0021400145" "73" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "1" "4" "35" "Made Shot" "Jump Shot" "3PT Field Goal" "Above the Break 3" "Center(C)" "24+ ft." 26 15 260 "1" "1" "20141116" "LAL" "GSW"
"159" "Shot Chart Detail" "0021400145" "85" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "1" "3" "30" "Missed Shot" "Floating Jump shot" "2PT Field Goal" "Mid-Range" "Left Side(L)" "8-16 ft." 11 -111 -11 "1" "0" "20141116" "LAL" "GSW"
"160" "Shot Chart Detail" "0021400145" "106" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "1" "1" "7" "Missed Shot" "Jump Shot" "3PT Field Goal" "Right Corner 3" "Right Side(R)" "24+ ft." 23 236 6 "1" "0" "20141116" "LAL" "GSW"
"161" "Shot Chart Detail" "0021400145" "242" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "2" "4" "13" "Missed Shot" "Driving Layup Shot" "2PT Field Goal" "Restricted Area" "Center(C)" "Less Than 8 ft." 2 15 17 "1" "0" "20141116" "LAL" "GSW"
"162" "Shot Chart Detail" "0021400145" "248" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "2" "3" "38" "Made Shot" "Jump Shot" "3PT Field Goal" "Above the Break 3" "Right Side Center(RC)" "24+ ft." 25 138 211 "1" "1" "20141116" "LAL" "GSW"
"163" "Shot Chart Detail" "0021400145" "264" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "2" "1" "48" "Made Shot" "Driving Layup Shot" "2PT Field Goal" "Restricted Area" "Center(C)" "Less Than 8 ft." 1 13 15 "1" "1" "20141116" "LAL" "GSW"
"164" "Shot Chart Detail" "0021400145" "267" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "2" "1" "28" "Made Shot" "Jump Shot" "3PT Field Goal" "Above the Break 3" "Left Side Center(LC)" "24+ ft." 28 -188 214 "1" "1" "20141116" "LAL" "GSW"
"165" "Shot Chart Detail" "0021400145" "300" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "2" "0" "9" "Missed Shot" "Jump Shot" "2PT Field Goal" "Mid-Range" "Right Side Center(RC)" "16-24 ft." 21 72 203 "1" "0" "20141116" "LAL" "GSW"
"166" "Shot Chart Detail" "0021400145" "324" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "3" "10" "40" "Made Shot" "Jump Shot" "3PT Field Goal" "Above the Break 3" "Left Side Center(LC)" "24+ ft." 28 -171 224 "1" "1" "20141116" "LAL" "GSW"
"167" "Shot Chart Detail" "0021400145" "327" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "3" "10" "10" "Missed Shot" "Floating Jump shot" "2PT Field Goal" "In The Paint (Non-RA)" "Right Side(R)" "8-16 ft." 8 59 66 "1" "0" "20141116" "LAL" "GSW"
"168" "Shot Chart Detail" "0021400145" "334" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "3" "9" "33" "Made Shot" "Driving Layup Shot" "2PT Field Goal" "Restricted Area" "Center(C)" "Less Than 8 ft." 3 -21 26 "1" "1" "20141116" "LAL" "GSW"
"169" "Shot Chart Detail" "0021400145" "339" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "3" "8" "54" "Made Shot" "Driving Reverse Layup Shot" "2PT Field Goal" "Restricted Area" "Center(C)" "Less Than 8 ft." 3 15 33 "1" "1" "20141116" "LAL" "GSW"
"170" "Shot Chart Detail" "0021400145" "359" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "3" "6" "47" "Made Shot" "Driving Layup Shot" "2PT Field Goal" "Restricted Area" "Center(C)" "Less Than 8 ft." 2 17 19 "1" "1" "20141116" "LAL" "GSW"
"171" "Shot Chart Detail" "0021400145" "369" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "3" "6" "17" "Made Shot" "Jump Shot" "3PT Field Goal" "Above the Break 3" "Right Side Center(RC)" "24+ ft." 25 125 220 "1" "1" "20141116" "LAL" "GSW"
"172" "Shot Chart Detail" "0021400145" "406" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "3" "3" "0" "Made Shot" "Layup Shot" "2PT Field Goal" "Restricted Area" "Center(C)" "Less Than 8 ft." 1 7 14 "1" "1" "20141116" "LAL" "GSW"
"173" "Shot Chart Detail" "0021400145" "430" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "3" "0" "52" "Missed Shot" "Jump Shot" "3PT Field Goal" "Above the Break 3" "Right Side Center(RC)" "24+ ft." 26 174 201 "1" "0" "20141116" "LAL" "GSW"
"174" "Shot Chart Detail" "0021400145" "436" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "3" "0" "19" "Missed Shot" "Jump Shot" "3PT Field Goal" "Above the Break 3" "Right Side Center(RC)" "24+ ft." 26 146 222 "1" "0" "20141116" "LAL" "GSW"
"175" "Shot Chart Detail" "0021400145" "440" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "3" "0" "1" "Missed Shot" "Jump Shot" "3PT Field Goal" "Backcourt" "Back Court(BC)" "Back Court Shot" 51 40 518 "1" "0" "20141116" "LAL" "GSW"
"176" "Shot Chart Detail" "0021400182" "13" "201939" "Stephen Curry" "1610612744" "Golden State Warriors" "1" "10" "6" "Made Shot" "Pullup Jump shot" "3PT Field Goal" "Above the Break 3" "Right Side Center(RC)" "24+ ft." 28 121 258 "1" "1" "20141121" "GSW" "UTA"
